ID	6.1_2.57.1	6.1_2.57.2	6.1_2.57.3	6.5_2.76.1_MERGED	6.5_2.76.2_MERGED	6.5_2.76.3_MERGED	6.6_2.05.1_MERGED	6.6_2.05.2_MERGED	6.6_2.42.4_MERGED	6.6_2.42.5_MERGED	6.6_2.42.6_MERGED	6.6_2.24.1_MERGED	6.6_2.24.2_MERGED	6.6_2.24.3_MERGED	6.6_2.14.1_MERGED	6.6_2.14.2_MERGED	6.6_2.14.3_MERGED	6.6_2.29.1_MERGED	6.6_2.28.1_MERGED	6.6_2.32.1_MERGED	6.6_2.30.1_MERGED	6.6_2.33.1_MERGED	6.6_2.31.1_MERGED	6.6_2.27.1_MERGED	6.6_2.27.2_MERGED	6.6_2.27.3_MERGED	6.6_2.52.1_MERGED	6.6_2.52.2_MERGED	6.6_2.52.3_MERGED	6.6_2.03.1_MERGED	6.6_2.03.2_MERGED	6.6_2.03.3_MERGED	6.6_2.16.1_MERGED	6.6_2.16.2_MERGED	6.6_2.16.3_MERGED	6.6_2.45.1_MERGED	6.6_2.45.2_MERGED	6.6_2.45.3_MERGED	6.6_2.15.1_MERGED	6.6_2.15.2_MERGED	6.6_2.15.3_MERGED	6.6_2.40.1_MERGED	6.6_2.40.2_MERGED	6.6_2.40.3_MERGED	6.6_2.47.1_MERGED	6.6_2.47.2_MERGED	6.6_2.47.3_MERGED
808	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	5	0
809	0	0	0	3	1	2	0	1	5	1	0	18	1	0	2	1	0	1	5	2	10	58	0	12	4	1	0	0	0	0	0	0	0	7	1	3	15	1	0	1	6	3	146	1	112	72	100
810	0	0	0	0	0	1	0	0	0	0	2	14	1	0	1	0	0	19	1	1	0	5	5	0	1	0	0	0	2	1	9	2	0	0	0	0	4	0	0	0	4	4	27	6	23	12	24
811	0	0	0	1	35	67	0	0	98	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	4	1	0	1	0	0	0	0	0	0	0	99	0	0	0	7	7	0	0	0	9	5	5
812	0	5	1	0	1	0	0	3	0	0	2	15	1	0	0	0	0	0	0	794	1	20	9	7	2	0	5	10	0	2	0	2	0	1	7	27	1	0	4	18	1	0	4	0	1	0	0
813	0	0	0	0	0	0	0	1	0	0	0	35	2	0	3	8	1	7	3	3	10	3	1	19	6	3	0	0	0	0	0	0	10	13	0	2	0	0	5	0	23	0	1	0	10	18	6
814	1	5	15	38	24	28	84	2	3	0	1	21	30	38	3	0	3	40	0	11	215	367	68	5	89	159	25	5	217	3	1	3	48	76	53	17	21	5	19	46	59	52	118	87	147	158	135
815	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	2	1	14	1	11	6	22
816	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	11	7	8
817	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	7	9
818	0	5	5	4	3	4	17	1	2	1	0	25	10	2	7	20	0	34	8	5	24	103	9	16	37	41	5	16	36	3	2	6	85	24	11	90	45	6	22	32	30	45	100	8	94	128	83
819	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	3	58	0	16	11	13
820	0	0	0	0	0	1	0	1	24	3	1	17	3	0	0	0	0	85	0	48	3	0	0	12	0	2	0	0	0	1	0	0	223	4	1	2	0	0	0	0	0	12	0	0	0	0	0
821	0	0	0	8	7	6	0	0	2	0	0	6	5	0	7	16	2	1	7	6	5	105	0	11	8	4	0	0	1	0	0	0	6	14	0	4	5	5	9	4	25	2	164	13	318	383	493
822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	18	2	15	18	15
823	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	10	1	20	18	16
824	0	0	0	0	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	0	0	0	0	7	2	0	0	4	1	0	1	0	0	21	8	43	45	57
825	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	1	1	0	1	0	1	12	8	3	0	0	0	9	5	1	10	2	0	12	0	4	1	4	1	0	7	0
826	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	2	0	3	0	2	1	2	0	0	0	5	5	2	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0
827	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	2	11	0	24	18	32
828	0	0	0	0	0	0	0	1	0	0	1	27	0	0	0	0	0	0	0	0	3	0	0	1	1	2	0	0	0	0	8	0	0	0	0	0	3	0	5	0	0	0	3	0	5	3	9
829	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	6	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	2	3	29	5	25	43	36
830	8	17	20	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	0	5	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
831	0	0	0	7	2	0	1	1	3	0	1	59	4	1	10	8	3	6	6	16	5	56	0	17	9	4	0	0	0	0	0	0	14	6	0	2	4	0	8	0	12	6	96	11	76	105	121
832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	1	7
833	0	0	0	0	0	0	0	3	0	0	0	15	10	2	22	60	1	10	8	5	27	13	3	27	4	7	0	0	0	0	3	0	17	27	6	5	2	1	7	0	34	0	2	0	0	0	0
834	0	0	0	2	2	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	1	1	28	1	59	75	78
835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	14	10
836	0	0	0	0	0	0	0	0	3	0	1	2	1	0	0	2	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	6	4	72	6	22	13	27
837	0	0	3	0	0	0	0	0	3	0	3	5	0	1	4	3	0	0	0	0	3	30	0	8	8	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	6	16	7	1	4	10	24
838	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	1	0	0	7	1	6	3	8
839	0	1	5	0	1	0	3	5	2	4	2	11	0	13	3	7	0	8	2	178	6	11	9	256	12	2	6	7	4	5	5	3	13	8	3	2	1	2	31	57	7	0	6	848	5	0	3
840	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	1	2	4	8	6	7
841	0	2	6	0	0	0	0	2	0	0	2	0	0	0	5	0	0	0	0	0	0	4	0	1	10	2	1	0	2	0	0	1	32	1	2	17	1	0	28	0	23	0	33	0	0	0	2
842	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	1	0	6	0	10	0	12	4	6	0	0	0	0	0	0	2	1	0	1	1	14	1	0	4	2	36	3	56	41	62
843	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	13	26
844	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	16
845	6	28	12	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0	3	9	2	1	0	1	0	0	0	0	0	7	0	2	1	2	1	0	0	0	0	3	0	1
846	0	0	0	0	1	0	0	0	0	2	2	0	0	9	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	8
847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	3	0	3	2	3	47	0	14	0	33	3	0	0	8
848	0	0	0	11	5	2	0	13	44	6	1	184	9	9	9	22	7	8	9	12	15	540	6	16	17	3	0	0	0	0	0	0	13	10	2	6	140	4	4	2	24	18	955	22	429	540	623
849	0	0	0	1	3	0	0	0	9	1	0	7	4	2	1	0	1	1	0	0	1	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	260	2	79	82	76
850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	6	4	9	9	9	8	2
851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
852	0	0	0	0	0	0	0	0	0	0	2	8	0	1	0	0	0	0	0	0	0	11	0	14	0	4	2	0	0	1	0	0	0	0	0	0	4	0	0	0	0	14	5	0	0	0	0
853	0	0	0	2	0	0	0	0	2	0	0	27	0	1	0	1	0	0	0	0	1	46	0	1	0	1	0	0	0	0	0	0	1	0	0	0	10	0	0	0	1	4	71	10	52	52	65
854	104	121	96	50	29	35	162	274	110	358	253	424	77	692	170	261	26	435	210	16924	799	2485	1281	3336	504	579	1313	2085	136	1390	186	967	714	860	643	442	1474	207	2564	9196	2927	1932	53650	67404	636	229	402
855	0	0	0	4	5	5	1	1	6	1	0	29	11	0	6	11	3	15	8	10	19	80	1	10	16	4	0	0	0	0	0	0	14	18	2	6	9	3	20	1	26	5	151	11	223	261	316
856	0	0	0	1	0	0	0	4	6	0	13	63	0	0	1	0	0	1	0	0	4	40	0	3	2	0	0	0	1	0	0	0	0	3	1	0	14	1	1	2	0	51	18	4	61	50	54
857	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	14	1	16	14	10
858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	9	8	14
859	0	0	0	0	0	0	0	6	0	1	0	38	0	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	25	0	5	8	8
860	0	0	1	14	1736	4174	1	3	445	1	3	3	55	0	0	0	0	0	10	2	0	0	0	8	30	20	0	0	0	0	0	0	0	4	0	347	2	1	5	16	38	1	2	0	123	147	133
861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	1	22
862	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	8	0	11	4	12
863	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	10	0	16	20	35
864	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	5	0	0	0	0	14	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
865	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	4	6	9
866	0	0	0	2	93	166	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	80	0	0	3	0	5	0	0	0	7	14	12
867	366	1025	394	146	118	135	2	2	0	2	4	454	781	479	1	1	1	3	234	1	115	0	0	1	4	5	338	387	458	90	55	59	3	9	6	118	138	208	56	47	73	53	142	95	56	53	54
868	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	2	0	8	0	0	2	8	4	24	18	21	17	39
869	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	2	0	4	0	2	3	0	0	15	7	13	12	37	43	46
870	0	0	0	0	1	0	0	0	0	0	0	2	1	1	1	2	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	5	11	26	4	5	10	9
871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	10	16	19
872	0	0	0	0	0	0	0	0	0	0	2	1	9	0	2	1	2	8	16	5	9	7	0	29	18	6	0	0	0	0	0	0	20	16	4	5	0	0	8	0	12	8	6	4	0	3	0
873	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	4	6	7	14	4
874	4	12	11	0	0	0	2	0	0	0	0	1	0	0	2	1	0	0	0	0	1	3	0	3	5	2	1	0	2	0	0	0	2	3	1	1	0	0	4	0	1	0	2	0	0	0	5
875	0	0	0	0	14	27	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
876	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	24	2	2	30	6	2	32	0	5	1	11	1	0	0	1
877	0	0	0	0	0	0	0	2	2	1	0	7	1	0	1	1	1	0	0	0	0	11	0	0	3	2	0	0	0	0	0	0	5	7	1	9	9	0	1	10	3	10	25	18	5	10	6
878	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	2	1	3	21	26	48
879	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	10	5	5	7	7
880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	11	1	2	0	1	2	28	0	6	0	17	2	0	0	1
881	18	8	0	6	1	1	3	16	8	0	33	24	11	7	14	36	5	92	12	26	41	66	140	301	61	60	118	0	6	3	3	1	46	49	20	11	3	9	32	344	85	33	10	2	11	6	18
882	0	0	0	0	0	1	1	1	3	5	4	2	3	1	3	4	0	1	0	0	11	4	1	4	20	12	1	1	0	2	2	0	4	5	0	5	1	2	0	4	1	2	3	0	20	22	22
883	0	0	0	0	0	0	0	1	9	1	12	83	12	0	19	35	1	14	12	32	38	86	10	50	43	17	0	0	0	0	0	0	39	44	3	2	7	2	16	2	44	6	110	7	30	53	48
884	0	0	0	2	1	0	0	1	5	3	0	14	1	3	0	1	2	0	0	0	1	99	0	2	0	0	0	0	1	0	0	0	0	2	0	0	11	3	4	0	5	3	193	8	104	145	172
885	0	0	0	5	3	2	0	1	3	0	0	12	0	3	4	0	3	0	0	1	2	49	1	2	3	0	0	0	0	0	0	0	1	5	0	0	6	3	2	0	7	1	118	4	70	67	116
886	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	5	1	3	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	3	1	4	6	8
887	0	0	0	1	1	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	1	7	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	6	12	11	0	37	29	53
888	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	1	2	0	3	2	0	16	0	7	4	9	2	2	3	1
889	0	0	0	0	70	121	0	0	15	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	36	1	0	1	0	2	0	0	0	8	7	14
890	16	17	19	0	0	0	1	0	0	0	0	0	0	1	1	0	0	15	0	0	15	0	0	0	5	0	0	0	0	0	0	0	1	6	5	0	0	2	0	0	0	0	0	0	0	8	6
891	0	0	0	0	0	1	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	7	12	13
892	0	0	0	0	2	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	6	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	7	2	4	16	10
893	0	0	0	0	27	42	0	0	28	0	0	0	0	0	0	0	0	0	8	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	20	0	0	5	2	5	0	0	0	3	3	1
894	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	9	0	0	8	1	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0	21	10	0	0	0	0
895	0	0	3	0	0	0	0	1	0	0	5	5	0	18	0	0	0	5	2	3	3	9	7	404	7	2	4	2	1	0	2	1	15	16	3	2	1	1	36	4	17	0	0	232	3	0	0
896	0	0	0	42	48	29	5	0	10	4	3	0	1	1	0	0	0	0	0	0	5	36	0	0	5	30	65	86	109	3	0	0	6	20	13	1	2	1	1	6	4	1	1	0	532	494	452
897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	2	4	0	25	0	1	0	31	22	15	119	0	5	1
898	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	9	0	11	10	18
899	0	0	0	1	0	1	0	0	0	0	0	4	1	0	1	8	1	6	3	4	11	9	3	2	1	2	10	0	0	0	0	0	18	8	0	3	1	2	6	0	14	0	21	0	30	27	18
900	0	0	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	1	0	0	0	4	0	4	2	1	0	0	0	0	0	0	0	1	0	0	3	0	2	2	12	1	4	11	1	10	8
901	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	8	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	2	1	1	13	19	0	1	0
902	6	1	6	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	3	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0
903	0	0	0	32	34	21	0	8	13	13	5	233	37	11	48	81	8	99	45	49	68	719	17	129	79	44	0	0	2	0	0	0	108	118	6	41	100	18	61	8	156	32	1238	55	1419	1717	1982
904	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	6	0	3	3	4	2	2	1	9	2	3	0	0	0	0	0	0	8	6	0	2	1	0	0	0	2	0	1	0	4	0	3
905	0	0	0	5	612	1106	0	0	405	0	0	0	1	0	0	0	0	2	0	0	3	0	0	6	21	10	0	0	0	1	0	0	0	1	0	498	1	1	5	15	28	0	0	0	58	54	71
906	193	479	185	53	54	57	0	0	2	1	0	185	374	231	0	0	0	2	102	0	63	1	0	1	2	1	192	200	233	39	28	17	2	1	3	46	77	110	19	20	41	26	62	48	30	15	19
907	0	0	0	0	5	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	10	0	0	0	0	0	1	2	0
908	0	0	0	2	0	1	0	0	0	1	0	12	1	0	0	0	0	0	0	0	5	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	1	30	1	71	80	103
909	0	0	0	0	1	0	0	5	6	0	11	41	6	3	19	12	1	47	10	30	37	14	10	53	32	20	17	7	4	6	3	2	57	59	27	11	7	3	39	4	56	17	12	26	4	6	12
910	4	3	2	1	0	0	17	1	5	0	86	0	0	1	0	0	1	119	0	0	5	29	70	22	51	29	29	4	2	2	7	0	4	2	7	1	4	1	1	1	0	5	3	0	0	0	2
911	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	5	3	10	6
912	0	0	0	7	11	13	1	5	7	2	1	102	10	4	7	14	6	43	6	4	15	225	5	18	9	9	1	0	0	2	1	1	13	21	10	5	63	9	215	1	30	17	588	41	620	682	707
913	0	0	1	11	0	1	1	17	0	1	3	1	7	0	1	1	4	14	1	306	18	28	23	555	3	6	11	29	1	44	9	20	16	35	12	2	5	4	21	7	29	4	7	254	5	2	0
914	0	0	0	0	0	0	9	5	0	0	0	0	1	0	3	6	0	0	0	4	11	0	0	1	4	0	0	0	0	2	3	0	4	0	4	0	0	1	0	0	2	8	3	0	0	0	8
915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	1	0	2	0	0	20	0	5	1	12	0	0	0	3
916	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	6	0	5	5	5
917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	3	0	0	20	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
918	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	2	0	0	1	0	8	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	9	2	0	0	0	2
919	0	0	0	0	0	1	0	5	0	0	10	0	0	0	0	0	1	0	0	0	0	11	0	7	6	4	0	0	1	0	0	0	0	7	2	0	1	0	0	0	1	0	0	0	0	0	0
920	0	0	0	1	0	0	0	0	3	0	0	6	2	0	0	0	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	18	2	28	23	30
921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	1	7	0	16	31	36
922	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	0	4	10	10
923	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	2	0	3	0	1	1	14	0	1	1	10	16	8	12	2
924	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0	1	0	1	0	4	0	14	9	15
925	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	3	0	0	1	1	3	1	2
926	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	10	0	5	3	6
927	0	0	0	4	3	1	0	0	0	1	3	5	0	1	1	3	0	1	3	0	3	25	0	5	5	5	0	6	0	1	0	0	2	7	0	4	2	3	2	5	4	13	47	20	68	64	97
928	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	24	0	0	43	11	1	4	1	4	0	36	1	0	0	0
929	0	0	0	0	0	0	0	1	1	0	0	0	5	20	3	9	0	10	0	3	1	4	1	10	4	2	2	0	0	4	0	3	27	36	11	32	45	3	32	26	53	24	19	86	2	1	24
930	0	0	0	1	10	42	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	1	2
931	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	2	8	7
932	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	5	4	8
933	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	5	17
934	0	2	2	8	5	9	17	1	1	1	0	8	2	8	0	1	0	0	0	2	39	85	13	5	13	30	4	12	36	0	0	0	16	8	4	10	22	3	3	10	3	25	37	29	73	69	89
935	0	0	0	1	1	0	0	0	1	0	0	15	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	11	1	14	7	8
936	146	296	124	49	45	66	0	0	4	0	0	133	247	147	0	0	0	0	68	0	40	2	2	1	1	1	119	143	157	26	17	15	2	5	2	35	44	81	20	14	21	21	39	35	16	15	20
937	0	1	2	2	1	3	8	0	0	0	0	0	0	4	0	0	0	0	0	0	2	15	1	0	3	14	0	0	14	0	0	0	2	3	3	2	0	0	1	5	0	4	15	9	7	5	4
938	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	7	8	0	3	0	1	0	24	0	13	2	5
939	0	0	0	3	1	3	0	0	1	0	0	3	0	1	2	3	0	0	3	5	2	60	1	7	4	2	0	0	0	0	0	0	0	4	2	0	5	0	6	0	6	11	113	18	73	52	39
940	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	26	1	9	27	0
941	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	6	5	6
942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	3	0	0	0	0	0	0	26	1	3	1	0	1	31	0	8	0	18	1	1	4	1
943	0	0	0	0	17	35	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	4	4
944	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	1	0	1	1	2	1	5	3	0	0	3	1	1	11	5	3	0	1	3	0	2	2	2	7	1	0	0
945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	4	5
