OTU	SHA1	Superkingdom	Phylum	Class	Order	Family	Genus	Species
1044	c3f66667c4431b26fe0bbecbee138623339eac58	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniastraceae	Pucciniastrum	Pucciniastrum_agrimoniae
1045	c4193bf1c817c14c8ef85dbc94dc99882e90cede	Fungi	Ascomycota	Leotiomycetes	Leotiomycetes_ord_Incertae_sedis	Pseudeurotiaceae	unidentified	unidentified
1046	c4267983ecee84fa1396b1dbe39163178ad46349	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1047	c4d79e30df3eeb7c9769fc4c2cffc20650f4873e	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_fam_Incertae_sedis	Ballistosporomyces	Ballistosporomyces_sasicola
1048	c4dcf536ea913c303ce5ff060b5feeb398fd6347	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1049	c4f2f9bc485be5f15e6bef51dd1100b084791bcd	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1050	c515196de7e7f431b7d39061d6d4849acff1127c	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_delicatulum
1051	c54e6ccc81ca6676323e02dd335d82e60f1f5102	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Xenomeris	unidentified
1052	c5bef49924713310ba7076e7b42db7474c1aebd4	Fungi	Ascomycota	Sordariomycetes	Hypocreomycetidae_ord_Incertae_sedis	Glomerellaceae	Colletotrichum	Colletotrichum_truncatum
1053	c5d7411a3b900f14e19b5c911c3af0a070ce3b88	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1054	c675a42161e0eba1ddd77775e30176a5720146ea	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1055	c6dd3d1aec3cf5f4a7bb98aec1c74133ddbec623	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Recurvomyces	unidentified
1056	c750b08428e6640ea2b9c60c04a1e285c24fe035	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1057	c7788a8d352d28a9fd2526b4a9f0bb47aaf258dd	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1058	c7a8c9e14e9c3c534cd081f8b6fda8f20ac49f6c	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified
1059	c85cc7a6589c9ce491f48346ece62bc7770ac9fb	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	unidentified
1060	c8616e52b35e4631aa71bc5740af56f4e923dc74	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	unidentified	unidentified
1061	c863881d7f54e1b7c225e21d9f310557b9079d10	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1062	c8662ff5d52496ab613e684b387a05afb4c63979	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	unidentified
1063	c86d35bd9b54d8f42ee8274254da504b09f42667	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1064	c95c33cce7dc55f66d4daa0dd3261b2c5c88bfbd	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Elasticomyces	Elasticomyces_elasticus
1065	c9600b0e332c7f878cd8c942e08845a6d7260973	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1066	c97fa6049845da8a1916118bcab02960aa708473	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1067	c999b44ffabc93ce18048cce9440760b201e66ec	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1068	c9e2946d9900f3636b1112a6e38399d4d238e546	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1069	c9f3367f0c289ca78bd2a174ffa05992410cf98c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	Leptosphaeria_bellynckii
1070	ca1864d875b3d434d573cd2657226866cdc34c50	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	unidentified
1071	ca2f555b10a4f1c573e6a3ddd6fd1ec1d3de4d6a	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Graphium	Graphium_rubrum
1072	ca50e79e4b68ee5a14d64a5da2231586079feeec	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1073	ca57e3bb8026ee992002b665f4d2e3158e27b92f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1074	cab7f58023b41ed316f1c373ee82ce76b114df3f	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1075	cb13b21960718baa5de75be6dbb94c37e8494b89	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1076	cb15e43d73f96c7db39331d04782ce396c4869a0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1077	cb16388ee79ef3c18e4da7b7a3f38a9f7e296048	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1078	cb17b5f961d841d8beb867ed55e60fd2c0961508	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_leucanthemi
1079	cb332f1824beb6389e610eb023f08f9caeb79efb	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_ord_Incertae_sedis	Annulatascaceae	Annulatascus	Annulatascus_velatispora
1080	cb4173b2826b8425fabd08a8d45911983bb3165d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1081	cb5ab988679f97efc30ab09dea14d1ed50dac38a	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1082	cb74818d9d58c157777c93400830ca76152a0f72	Fungi	Olpidiomycota	GS17	unidentified	unidentified	unidentified	unidentified
1083	cbb5426b5605d753aa84d71fcd0e82a3c4f2c31a	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	unidentified
1084	cbd0fd052b33b69a4c12b8193458b055e584b377	Fungi	Ascomycota	Leotiomycetes	Leotiomycetes_ord_Incertae_sedis	Pseudeurotiaceae	unidentified	unidentified
1085	cc5a4d9bee3647c6e20a44607ac13ffe1dd7f8c9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1086	cc7eb11976e4b084f395e50a47898119164fa506	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	unidentified	unidentified
1087	cc80ddd3aedc2762933269d73276c907b1da86e3	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	unidentified
1088	cc85fd095d7bd299b129cb166ad7d5541bb09f79	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1089	cc8cf8147c52a92ba2b5f794c2d4889fc8f0b98e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1090	ccd96f7a92d01f25864ad3d1e371816c5864d55e	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1091	cd2aed7481631c350d555aa1bf23a90ba27618fe	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1092	cd44a4d02d6a122df36ea20dcb16f6e3c34e2ef0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1093	cd942575ca9ecebd6772b8c16ed74cefdce1f599	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1094	cda5946875e56a81d098d45f56343819843069c2	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1095	cdd41ca2d54cf606ec83384232a6581be2dafe6b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1096	ceae287d217a084edcda1ec5ba695196c9c14cd6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1097	cefa69c22b0f46184efd0685b48f11d04311394e	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetales_fam_Incertae_sedis	Resinicium	Resinicium_bicolor
1098	cf531e74b7325cf6349f893ff6833b1d8390f544	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1099	cf614191eec142d37df521c8773a3fffba72dde0	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1100	cf77d2476ca9a96e5f64deedded3bc865c68bcde	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1101	cf9101a748f7db0454569b24296efeaa141972df	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1102	cfa13d789ad450997c9efbf4829c177c9da2eecf	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1103	d021d097faa2c6c03ad87ab38f014c5481d733df	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1104	d04396abf309b67f04773d3e977c0f261d9ab63e	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1105	d05e662b17549893a04dd239e00d990d5bcc2fb5	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1106	d072b4cddb09ab9d9d85dda62557d174f72f0571	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1107	d08c05b8921d7282d112261b1920a9f13ef2ee2f	Fungi	Ascomycota	Lecanoromycetes	unidentified	unidentified	unidentified	unidentified
1108	d0b6c453877aecac7de9ad59633c5bbc8bce60ba	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1109	d0c81b4856cb20221536c5dd6d6d5e97dbe7fe1f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1110	d0d3cfc44f8cd66ea419a4f1ba79ba8f109bba31	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1111	d1144a7e6c25ab0ca9a9cde7f54c3a9b5a35b3e1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria_caricicola
1112	d1474165b4a5c170da22ed60cd077ac41f87c0b3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	unidentified
1113	d17d0ae61861f76348851541ed140b964f6be329	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1114	d1d67cb36be488474ba1cc5bef42ebf3911126d4	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1115	d20cbe3b6c6a7db81889a50421abb2fe5f06913f	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dwayaangam	Dwayaangam_colodena
1116	d210acae2e564849f86dba8848f33692450c968c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1117	d23495f36b06a869a44541eff29b80746f6a983f	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora	Dothiora_cannabinae
1118	d25462a11720a5d87747d0db25f0b94c550b33cf	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1119	d279320ff8b55f6908c78955c01e1b69f949067e	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1120	d2c4590c4a1a9a9a7f4baac0c34bc62b593fcc10	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1121	d2d7d4c4f2dc4d74698a7d196b22c075dcb8a2ad	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1122	d2f7805b13209e225edadfa421ca6c9bbd3e14cc	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1123	d2fa7b6f8acd08c9e4efd5ec44286fc5ab01aadf	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1124	d312b41a9f4e676eee63416b96962900d1ce7110	Fungi	Ascomycota	Sordariomycetes	Sordariales	Cephalothecaceae	unidentified	unidentified
1125	d32e7f309a379fa616d5cbe3b2878ca2530a271b	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	unidentified
1126	d333e0c72245f60ed0c004d1e7451c82e627de92	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1127	d3a74e7a0b2c22ce4dd23eedd336f0aa4d8797bd	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1128	d3af5ec7152ec1e85100a7b2e77cbdad0c2a9f14	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1129	d3b4d8cd3c7da47740ee7de7cda46de7dfe29a0f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Stagonospora	Stagonospora_pseudovitensis
1130	d3e572830d971f6c8f0b3114e43d8ffc0b6ba2e0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1131	d3f798b64eaf52b48e04c17190a68e171a79d844	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1132	d4182b811b2dd86b329ac623d569db8cfb690d86	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	unidentified
1133	d424cf84feae72879c4145398053d5d9e3406651	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1134	d4454288869b62ea7f386593e5b7bc5644c50e5c	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_soppii
1135	d451e8720c18315f5d1d9e70d7848e872b7a2979	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1136	d4a659c8172887029ec7dd0fd381d3c29afca8f1	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa_yuccicola
1137	d5723251e41ac12f0564f33ad63659f2fe32c0e1	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1138	d5c101edcce2016746b17d558390f34c15348e8c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1139	d5e624255a008b8f975016abfd473c84f39a4ca4	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1140	d5f1951e031db639740717a4c97e7ea653ad0c9c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1141	d60c0a2094d5ca4c8cca2340ce2ed99565a2cc89	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1142	d63a1d2b004ee00d87131a58b62825f291c7fbd9	Fungi	Ascomycota	Xylonomycetes	Symbiotaphrinales	Symbiotaphrinales_fam._Incertae_sedis	Symbiotaphrina	Symbiotaphrina_buchneri
1143	d659db55dfef8d98b3bedf79a284fbb80d86e183	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	unidentified
1144	d6624bfaf1e84baeafd0b2350285d537eebca0e5	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1145	d6939c5d823d7250c6448fc3f85ee1a5a2e02a37	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1146	d6992b31c69f6d9555b5d938271dc56ca8ce6d1f	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1147	d6d9e9c379e8a5a8fe77328588aa698fcd1230f2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1148	d6ee231179edfaeccbedc7b899c826b31fd5bec2	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Occultifur	unidentified
1149	d70888f9f246a4b34b0347962dde19dbb1f93c02	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1150	d711fe86837672a8679bfea96b94334720e8a286	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_infectoria
1151	d723025f40d99910e32ad286546f1e8beda22e5d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1152	d765e7e04b48c62fa703214f14553182fa3fe2d6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1153	d794a176d75d86cd7afcca9b4063848e6285e8bc	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria_caricicola
1154	d8327932d9b79854f16232043df39895ecaab7e4	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella_tassiana
1155	d8421c8185e7f5e0f8846ae818de01316b35781b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1156	d84952b18e07ad40dc4d1f8c09abc6108d612edd	Fungi	Basidiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1157	d858caf8e4f934686e6b1a024a3d5845772b77c3	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1158	d87eedfbbaa3aadfdde638ac3801159fe8c728af	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
1159	d8bec948028fc8cfc816d9eb68ad36a361c77dfe	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1160	d8f00c29a6a529d19de44e5ba3d63220e0646a08	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	Claussenomyces_olivaceus
1161	d94053c62990ae48705d070a711a19c89d7474d7	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	unidentified
1162	d94cf2a0fca3c74b4cb0d2d6da5c1c4c0696f09d	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
1163	d95ad34ed6468a0b19dec8104912107af76df89b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1164	d96250cda54495cfdcc262d3fb29dc245f6006b1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1165	d968acfa7b0631c785b0ba475921b65a32815ad2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1166	d9799dcb814dc7a003796aeea8dbcc8c5d8d0eb7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1167	d9831b1b85d8387b42ab0431e9bcf83d8f91d982	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1168	d993c313b7e2a03673d75be84571eecfa5e771c3	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1169	d9a05a4967718d1e63b853729ad81e0a56e82382	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1170	d9bf89a95ded477b4f909b57f67907733318c44a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1171	da404172001f1a2e5906cc39065f611a3eba8def	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1172	da45232ec32364c504697c8d46948644944131ac	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1173	da745aec66ebc6d56c48dfac362064f24eda0f39	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia_tropicalis
1174	dab3c8bbfd318b47316ccf17f24aaa17f803e4ab	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1175	dacc564c3ff57d0e46766133c3e568eb0ac3b6cb	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified
1176	db5d3e7ea5311fb61a5453236a29efce6dfefaff	Fungi	Basidiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1177	db9d8b97c1144e07bfe079502ab378b2ad82291a	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Cystocoleus	Cystocoleus_ebeneus
1178	dbaa43652782a45be9a7e416e4b66d18782bbb6d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1179	dc1134ef96c823884f8af5c0d0076984c71bef52	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
1180	dc44754acce95b08ac6d4191450b5ecdff5462b9	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1181	dc50515787c8b035bd927af9ea92d8b80993cf99	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1182	dc5853aab538cc30f77b5ce5a6b3f2ebf7bbd3f8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1183	dc7cfdb85723a63332bdef37c2cfa78c173afa8f	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_alphitoides
1184	dcd22256ce1a206376a5c6e66befba0f21e9016b	Fungi	Basidiomycota	Tremellomycetes	Tremellales	unidentified	unidentified	unidentified
1185	dcd44d9649983ae72e4ecbf3d8e2d2557db36b38	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1186	dcf549d470153b182a5308899174bc4075f7ef5a	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	Dactylonectria_estremocensis
1187	dd08f7a986605aea3198c2f9bddb1246a346dbac	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1188	dd0b2322233eda957a011a866d7b2e08acbf4fed	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora_praesistens
1189	dd1e9eba543f4c48af17a0fd15d38c41b714879f	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
1190	dd3b72f9209667b6c65a1e64029fa4dcdfad8270	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1191	dd7ed531d5904cfef7bf3df610b3af7605f960c1	Fungi	Ascomycota	Pezizomycetes	unidentified	unidentified	unidentified	unidentified
1192	ddbd08293063e448be47c5626950d4edadb9c933	Fungi	Ascomycota	Leotiomycetes	Leotiomycetes_ord_Incertae_sedis	Myxotrichaceae	Oidiodendron	Oidiodendron_maius
1193	de0bb95196bd1491bb2eaf8731ff659cb76219b6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1194	de21e603ae0969c40c2ad51bc8eeb66334ba8ec1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1195	de4e7a9aaec20b3264e916595697167269eb8450	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
1196	de9b1cf8afa0be8cf99b53b3c49d77671e366685	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1197	dee7547bd0a2fb4e74ccc10a260289dd3d895ba1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1198	df66a89fd60d791ce0f157b13936b6078152d427	Fungi	Basidiomycota	Tremellomycetes	Tremellales	unidentified	unidentified	unidentified
1199	dfcd9681b711598bb5393c75bfefbce6abc0e5cf	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified
1200	dff14b10602ee2e4b4b8e7e06fd820488172ff08	Fungi	Ascomycota	Sordariomycetes	Diaporthales	unidentified	unidentified	unidentified
1201	e01068c667ffb27962f4ba13ed957de0801c6fa8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1202	e0302418c1a46cf26c7d84530c7a26fc9c590e3a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1203	e05a238d10be4095f2424a74e20bdaa2db534196	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1204	e06269eab0c034732e5405b3f0634d33ff873744	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	unidentified
1205	e067d95de8b8d2023de3002a15348bc7bfadb781	Fungi	Ascomycota	Sordariomycetes	Lulworthiales	Lulworthiaceae	Zalerion	Zalerion_arboricola
1206	e08c0ab27d1bed2f608de1b91c8162d06dab910d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1207	e0944612df20feb52436f6b212ff9957d9419247	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1208	e0a131650b09dbcd4814434d764ea2addf5d1e3f	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1209	e0a5da829212831375cb9b2fa8b6cab557e63b20	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1210	e0c4ce7a0f5190587f20fcb6ba8fffbc42880b31	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	unidentified
1211	e0eb1293c509780795356409b1714e4fd46a9714	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1212	e0f7088d19ce3c05a2a3b112634f4ec3585abb4b	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
1213	e107551012563d48d2e95e3093bede4f95c7094d	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1214	e1454df2b8dea60adba7b76370315ee65a181714	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1215	e1599858a9ed7523f5c9abff46fb7dc0310444d0	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1216	e15b4500d6d62a9c5dfb461c17371bf28f9b56eb	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1217	e177524d2b2b306d42e46a29067cf5144c67d140	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1218	e1cda313b989ab6e3521a33a09b8b9778700073a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1219	e24216edb0650eeb1556b56da1fe9f8b495aa165	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1220	e2b3a2c467eb6fa3735671b8cc4adb41a4ce7d08	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	unidentified	unidentified
1221	e2b9ff50eb9d8210533253d074f2997963de002b	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1222	e2ff83cb74a72769ff8c6c4d585ec17bb28692a6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1223	e32191016eeb5f09658176d5555426621f446ce5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Xenodidymella	Xenodidymella_applanata
1224	e3455f3cb9f2980483fab674d2c1fe9142f48872	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
