ID	3.1-4.2_2.76.1	3.1-4.2_2.76.2	3.1-4.2_2.76.3	3.1-4.2_2.05.1	3.1-4.2_2.05.2	3.1-4.2_2.05.3	2.42.1_MERGED	2.42.2_MERGED	2.42.3_MERGED	2.24.4_MERGED	2.24.5_MERGED	2.24.6_MERGED	3.1-4.2_2.14.1	3.1-4.2_2.14.2	3.1-4.2_2.14.3	2.29.4_MERGED	3.2-4.1_2.28.1	3.2-4.1_2.32.1	3.2-4.1_2.30.1	3.2-4.1_2.33.1	3.2-4.1_2.31.1	2.27.4_MERGED	2.27.5_MERGED	2.27.6_MERGED	3.1-4.2_2.03.1	3.1-4.2_2.03.2	3.1-4.2_2.03.3	2.16.1_MERGED	2.16.2_MERGED	2.16.3_MERGED	2.45.1_MERGED	2.45.2_MERGED	2.45.3_MERGED	2.46.1_MERGED	2.46.2_MERGED	2.46.3_MERGED	2.41.1_MERGED	2.41.2_MERGED	2.41.3_MERGED	2.48.4_MERGED	2.48.5_MERGED	2.48.6_MERGED
1137	5	0	3	0	2	1	0	0	0	2	3	5	0	2	1	0	0	0	0	0	0	0	0	0	2	1	0	7	7	12	5	8	9	7	7	3	1	3	1	0	6	4
1138	1	0	1	0	3	0	1	4	2	9	5	5	0	3	0	0	0	1	0	0	0	0	0	0	3	3	5	4	5	3	22	13	13	2	2	7	1	1	0	0	2	0
1139	1	0	2	0	1	2	0	0	0	2	0	3	1	2	2	0	0	0	0	0	0	1	1	0	2	0	0	326	293	136	29	35	40	51	32	17	4	3	0	2	7	14
1140	0	0	0	0	1	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	7	4	5	0	2	2	0	1	4	2	0	1	0	0	0	0	0	2
1141	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	24	30	14	0	1	4
1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	28	17	19	0	0	0	0	0	0
1143	0	0	0	0	0	0	7	6	2	0	0	0	0	0	1	4	4	2	4	0	0	0	1	0	5	5	4	44	28	26	13	9	15	7	4	4	0	1	15	0	1	1
1144	4	2	2	0	1	2	3	0	0	9	8	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	6	5	12	7	10	4	1	1	3	2	3	1	0	1
1145	0	1	0	0	1	1	0	0	0	0	0	0	2	6	1	2	0	0	0	0	0	0	0	0	6	1	0	1	1	1	1	1	0	0	0	0	1	9	2	5	15	41
1146	16	8	8	0	6	6	0	0	0	3	1	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	6	7	4	2	6	2	2	0	0	1	2	0	1	0
1147	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	4	3	2	2	1	6	5	4	0	0	3	0	1	2	0	1	0
1148	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	32	39	39	1	0	1
1149	0	1	0	0	1	1	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	5	0	2	3	0	1	2	1	3	1	0	1	1	6	16	17
1150	0	0	2	0	7	11	0	0	0	4	5	20	0	0	0	0	4	0	0	0	0	1	2	2	0	0	2	0	0	0	0	29	1	0	0	0	0	0	0	0	0	0
1151	3	1	0	2	29	25	3	1	3	10	6	12	0	1	5	0	0	0	0	0	0	1	1	1	42	29	41	16	20	16	75	40	41	22	16	8	11	11	6	2	4	3
1152	1	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	0	5	4	5	3	2	1	0	1	0	0	0	0
1153	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	5	1	2	0	0	0	0	0	0	0	0	80	417	317	0	39	1	6	3	0	0	100	1	0	0	1
1154	15	7	13	12	1826	2296	1	3	4	419	214	443	10	34	38	50	22	9	10	4	5	113	54	79	110	90	141	135	170	220	122	110	121	57	63	53	136	196	129	44	240	627
1155	1	0	1	0	0	2	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	11	12	11	98	121	134	67	47	45	2	2	1	0	2	0
1156	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	7	5	0	0	0	0	0	0
1157	2	0	2	0	0	0	1	4	2	8	1	7	0	5	2	0	0	0	0	0	0	0	0	0	1	0	0	5	3	1	6	8	7	1	1	1	1	0	0	0	1	0
1158	3	0	1	0	6	7	1	2	7	10	1	12	1	16	33	0	22	2	4	1	0	0	3	0	222	184	493	2069	2000	1238	956	1832	1253	1599	1373	1167	167	13	15	0	30	5
1159	2	0	2	0	0	0	1	0	0	2	3	7	1	2	2	0	55	14	1	9	5	7	15	0	11	0	1	861	505	993	9	18	43	37	30	21	1	2	0	0	1	2
1160	9	7	10	0	8	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	3	2	7	0	6	2	0	0	0	0	0	1	0	0	0
1161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	28	33
1162	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	43	22	3	1	0	92	69	61	0	0	2	0	0	0
1163	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	2	26	17	31	2	3	1	41	33	20	9	11	5	1	1	0	0	0	2
1164	0	0	0	0	8	6	0	0	1	2	1	2	0	1	1	1	1	0	0	0	0	1	0	2	3	5	4	7	8	7	17	7	6	6	2	2	1	0	0	1	0	2
1165	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0	3	5	0	2	2	33	18	23	1	0	0	1	0	0	1	0	0	2	2	1	0	1	1	1	4	0
1166	6	2	0	0	0	5	2	2	3	8	1	0	1	0	5	0	0	0	0	0	0	0	1	0	91	58	70	9	8	7	42	29	26	12	10	9	3	3	3	4	9	6
1167	0	1	4	2	2	11	0	0	0	3	3	2	0	0	14	0	0	0	0	0	0	8	10	34	20	1	23	0	0	2	2	4	4	1	0	0	0	0	0	0	0	0
1168	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	2	1	0	0	0	0	9	0	23	15	21	98
1169	3	0	2	0	8	6	1	4	4	18	5	11	2	5	3	16	11	3	1	1	1	24	10	19	75	56	61	54	49	47	253	157	115	77	49	45	7	17	4	0	9	13
1170	14	6	8	0	11	14	0	0	0	1	2	2	0	2	0	0	0	0	0	0	0	0	0	1	1	0	2	6	8	6	18	13	13	15	8	3	1	5	0	0	2	1
1171	0	1	0	0	0	1	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	4	3	8	7	9	5	4	2	6	2	3	1	1	6
1172	0	0	0	0	13	10	1	1	1	6	4	2	0	1	0	1	0	0	2	0	0	2	1	2	24	20	27	6	6	7	44	25	24	10	12	4	1	2	2	0	1	0
1173	1	0	0	0	0	1	0	4	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13	0	20	0	0	1	0	2	0	1	0	4
1174	1	2	1	2	10	7	4	5	2	2	3	4	0	2	2	0	1	1	0	0	1	8	6	12	9	6	8	20	38	29	10	6	57	8	14	6	2	3	2	3	4	2
1175	0	0	0	1	1	3	0	3	1	1	0	0	2	0	1	0	0	0	0	0	0	0	1	1	1	0	1	41	49	45	82	134	64	248	214	156	7	2	1	0	0	3
1176	28	18	16	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	2	1	6	1	0	1	0	0	0	12	46	25	0	0	0	0	0	1	0	0	0
1177	0	1	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	3	4	7	10	223	109	83	11	6	10	1	2	1	0	2	0
1178	6	4	2	0	1	1	0	0	0	2	2	0	0	1	1	3	1	0	0	0	0	5	3	1	8	2	4	1	3	3	21	16	21	7	4	0	11	7	11	2	13	9
1179	0	1	0	0	2	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	6	5	3	3	2	1	0	1	0	0	0	1
1180	0	0	0	0	3	3	6	4	2	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1	5	9	4	1	0	2	1	0	1	1	0	2
1181	2	0	1	1	0	2	4	5	2	2	1	2	0	1	1	0	0	0	0	0	0	0	1	0	55	36	56	7	7	2	33	20	25	15	6	7	1	1	2	0	2	4
1182	6	3	2	3	43	49	1	1	0	13	9	11	2	2	3	4	2	1	0	0	0	5	1	2	12	11	15	20	15	17	40	27	24	8	11	7	10	11	4	2	3	15
1183	0	0	0	0	1	8	0	0	0	3	1	0	2	10	6	0	0	0	0	0	0	3	5	1	0	0	11	0	39	1	4	3	2	0	0	1	0	1	1	0	0	0
1184	0	1	0	0	3	0	0	1	1	0	1	1	5	2	0	0	0	0	0	0	0	0	0	1	1	0	0	6	16	6	67	42	50	28	26	15	1	0	0	0	0	1
1185	1	1	1	0	15	12	2	3	0	2	0	0	1	1	3	0	0	1	1	0	0	22	16	16	8	5	9	32	55	38	9	8	80	3	3	2	0	1	0	2	1	2
1186	0	1	1	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	2	0	1	6	4	3	0	0	5	28	70	73
1187	0	0	0	0	1	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	8	7	5	0	7	3	4	1	0	1	0	4	0	0	0
1188	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	33	42	23	13	7	5	8	8	4	1	0	1	0	1	0
1189	0	2	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	4	0	1	2	2	2	3	1	3	19	8	7	13	12	10	0	0	0	1	0	0
1190	11	1	5	2	2	4	2	0	0	8	3	1	0	2	3	1	1	0	0	0	0	6	8	5	1	0	0	14	37	17	22	30	21	16	8	15	1	2	3	1	2	3
1191	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	13	48	2	0	0	0	0	0
1192	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	0	5	0	2	1	1	0	7	7	5	3	10	12
1193	0	1	4	0	1	0	1	0	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	16	12	53	86	68	49	53	28	3	1	3	1	2	0
1194	0	1	0	2	0	1	0	2	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	8	6	17	1	1	1	9	4	9	1	3	2	1	0	3	2	3	3
1195	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	59	2	2	1	1	0	0	0	0	1	0
1196	2	4	2	1	10	13	3	7	4	9	3	11	2	5	0	0	0	0	0	0	1	1	0	1	12	4	8	22	22	25	8	11	15	27	26	16	3	0	3	1	5	8
1197	0	0	4	0	0	2	0	0	0	1	1	1	17	21	13	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	11	11	17	16	10	7	0	0	0	0	0	1
1198	0	0	0	4	1	14	15	4	7	1	2	0	2	3	1	0	0	0	0	0	1	1	0	0	3	1	1	7	29	171	591	221	180	67	37	61	1	1	0	0	0	2
1199	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	7	17	47	27	0	0	0	0	0	0
1200	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	24	27	22	3	3	5	3	4	1	0	1	0	0	0	0
1201	292	130	203	38	9281	9710	6	12	6	7196	3979	6696	164	646	202	15	29	16	2	5	1	2034	881	1438	268	139	260	93	107	180	250	296	201	23	37	24	211	238	41	13	16	46
1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	1	0	0	12	8	3	0	0	0	0	0	0
1203	0	0	2	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	14	1	1	1	5	6	5	5	0	1	1	0	0	9	17	24
1204	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	21	43	0	0	45	15	0	5	11	3	0	0	0	0	0	0	0
1205	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	1	984	128	67	2	3	1	16	24	8	0	0	0	1	2	3
1206	3	0	0	0	7	15	0	0	1	4	1	1	0	0	1	0	0	0	0	0	0	1	0	0	21	22	22	5	7	8	47	44	23	13	12	7	5	2	0	1	3	2
1207	1	1	0	0	12	20	0	10	4	4	5	0	3	8	2	0	0	3	0	0	1	62	36	16	2	4	7	137	100	88	8	12	6	2	5	3	16	17	22	1	13	3
1208	26	8	13	0	3	9	0	0	0	14	18	9	1	1	2	0	8	1	0	0	1	11	2	9	0	1	1	12	14	6	22	17	15	9	3	5	3	3	3	0	3	17
1209	1	0	0	1	7	9	1	0	0	1	1	1	0	3	5	1	0	0	0	0	0	1	0	0	2	1	4	2	3	2	10	8	9	4	2	4	1	0	0	1	0	0
1210	12	5	9	0	2	2	79	96	32	25	27	20	2	17	13	0	0	0	0	0	1	0	0	0	5	1	3	32	25	14	23	42	25	3	4	1	0	7	1	0	2	2
1211	0	0	0	0	1	1	0	0	0	1	0	0	5	5	2	0	0	0	0	0	0	0	0	0	2	0	2	3	2	1	3	3	0	1	2	1	0	0	1	0	2	0
1212	1	0	3	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	5	1	9	8	5	20	10	6	0	0	0	0	0	1
1213	0	0	2	0	2	3	1	1	1	2	0	0	1	1	0	0	0	0	0	0	0	7	5	3	1	0	1	4	7	8	0	5	17	1	0	1	0	0	0	0	1	0
1214	2	0	3	0	4	8	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	9	7	9	48	39	43	66	56	35	1	3	0	0	0	1
1215	0	0	2	0	1	1	11	11	9	6	7	5	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	6	7	4	9	13	7	0	0	1	2	1	1	1	0	0
1216	1	1	2	1	27	27	1	1	0	3	2	5	0	2	2	0	0	0	0	0	0	2	2	0	41	32	43	19	13	11	96	66	50	20	20	16	7	12	5	2	7	2
1217	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	1	2	12	5	0	2	1	0	1	0	0	0	1
1218	16	7	5	0	14	20	1	4	1	5	2	9	0	1	3	0	0	0	0	0	0	0	0	0	1	0	2	27	29	24	83	86	88	72	69	52	9	11	4	0	6	10
1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	22	11	0	0	0	0	0	0	0	0	0
1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	24	0	0	22	25	0	0	0	0	0	0	0
1221	4	1	2	0	2	4	0	1	1	9	6	9	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	10	5	4	7	4	5	0	0	0	2	0	1	0	0	0
1222	3	3	3	0	8	4	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	1	0	5	6	1	0	0	0	0	0	0	0	0	0
1223	8	0	3	1	19	43	0	1	2	0	0	1	0	4	0	11	0	0	0	0	1	0	0	0	134	61	70	2	26	60	14	15	6	20	12	10	86	128	30	180	304	617
1224	0	0	0	0	0	1	0	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	10	3	17	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
1225	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	2	0	4	2	2	87	37	42	8	1	1	1	1	1	1	0	1
1226	6	4	3	0	3	11	0	0	2	2	1	1	0	0	1	0	0	0	0	0	0	2	0	0	1	2	1	6	5	1	2	2	1	0	0	0	2	0	0	0	1	1
1227	0	0	0	0	3	5	0	0	0	5	1	2	0	0	0	0	2	0	0	0	0	5	2	3	3	3	2	1	2	3	14	7	4	2	2	0	2	2	1	0	2	1
1228	2	1	4	0	2	2	1	1	2	8	4	10	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	5	5	9	19	10	10	4	1	5	0	5	2	0	1	1
1229	6	1	2	0	0	0	0	0	2	922	174	573	0	1	0	0	0	0	0	0	0	0	0	0	52	6	26	48	149	155	9	14	8	0	0	0	0	0	0	0	0	0
1230	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	18	0	24	17	11	0	0	4	0	0	0
1231	2	0	0	1	0	0	0	1	0	93	5	23	33	61	24	0	0	0	0	0	0	0	1	1	3	2	2	2	0	1	80	18	40	5	6	4	0	0	0	0	0	2
1232	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	4	1	0	0	0	1	0	0	1	1	51	131	34	1	0	5	0	0	0	0	0	0	0	0	0
1233	1	0	2	0	28	38	1	0	1	11	5	7	1	3	3	0	1	0	0	0	0	5	5	1	66	26	51	15	18	20	104	59	46	22	16	16	10	8	5	0	4	6
1234	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	10	6	41	9	4	3	0	0	0	0	3	0
1235	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	4	3	2	11	9	9	14	21	8	15	18	11	1	1	0	0	0	1
1236	10	5	5	10	17	16	209	76	519	46	23	35	32	48	40	1	0	0	0	3	0	8	28	2	9417	5979	10409	223	183	241	5613	2506	1930	723	630	441	10	13	192	5	15	101
1237	0	0	1	0	0	2	0	2	0	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	3	3	2	13	7	4	30	22	19	19	9	9	2	3	0	1	3	1
1238	0	0	0	0	0	0	0	0	0	7	0	2	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	21	1	33	20	15	4	0	0	0	0	0	0
1239	3	0	1	43	75	51	2	3	19	68	26	58	106	202	100	14	86	34	137	2	11	12	5	5	555	257	518	788	769	361	134	112	100	85	80	52	208	5	4	1	5	6
1240	10	9	6	0	2	5	9	15	13	22	17	14	3	4	2	0	0	0	0	0	0	0	0	0	0	1	1	4	10	14	44	27	23	8	2	0	1	4	1	1	1	3
1241	0	0	0	0	3	1	0	0	0	0	2	2	108	344	192	0	0	0	0	0	0	0	1	0	0	1	0	2	8	0	4	1	4	1	0	1	0	0	0	0	1	0
1242	2	0	0	0	17	25	0	0	0	3	0	2	1	2	0	0	0	0	0	0	0	1	1	0	3	0	2	7	4	3	4	2	3	4	1	2	0	2	0	0	3	4
1243	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	46	66	42	4	3	3	5	3	4	29	16	16	1	6	66
1244	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	14	35	16	6	3	6	3	4	4	0	0	0	0	0	1
1245	2	1	0	0	0	4	2	3	3	5	3	1	0	3	0	0	0	0	0	0	0	0	1	2	33	21	23	1	1	0	8	6	5	5	5	6	0	2	1	0	4	7
1246	0	0	0	0	6	11	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	8	1	2	0	0	0	1	1	1	0	2	5
1247	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	3	2	19	9	5	0	0	0	0	0	0
1248	0	1	0	5	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4	1	0	0	0	2	30	202
1249	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	16	24	0	6	0	0	0	0	0	0	0
1250	4	1	1	0	5	3	0	0	0	11	5	11	0	0	1	2	0	0	0	0	0	1	0	0	5	4	5	4	0	3	0	0	3	2	2	0	1	0	1	0	0	2
1251	1	0	0	0	2	0	0	0	1	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	6	4	4	2	0	0	2	119	178	105	24	44	67
1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	111	156	91	1	1	2
1253	2	1	4	0	1	1	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	5	10	6	7	6	8	21	7	14	5	3	2	0	11	11
1254	0	0	1	0	0	1	0	0	0	18	4	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	2	2	0	1	1	1	0	0	0	0	0	0
1255	0	0	0	0	0	0	0	0	0	21	3	13	0	0	0	1	0	0	1	0	0	0	0	0	3	1	2	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0
1256	0	0	1	0	0	0	0	0	0	5	6	11	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	49	12	120	2	3	2	2	6	2	0	0	0	0	0	0
1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	133	2	12	23	21	1	0	0	0	0	0	0	0	0
1258	0	0	1	0	4	2	0	2	0	1	1	0	0	2	0	0	0	1	0	0	1	0	1	1	0	0	1	2	1	1	5	3	5	1	2	1	1	4	0	3	2	3
1259	2	6	5	0	2	6	1	0	0	8	4	7	0	0	2	0	2	0	0	0	0	2	1	1	2	0	5	25	25	20	21	19	15	19	21	12	11	5	1	0	9	7
1260	1	0	2	0	2	2	48	25	67	3	0	6	1	2	4	0	0	0	0	0	0	1	3	0	28	17	12	265	302	257	40	56	51	295	198	174	1	27	3	3	9	136
1261	3	0	1	0	2	3	1	9	2	3	5	8	2	4	1	0	0	0	0	0	0	1	1	0	3	0	1	5	4	3	9	9	20	3	5	0	1	1	2	0	0	1
1262	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	38	69	0	26	3	24	55	13	17	0	0	0	1	0	0
1263	0	0	0	0	1	1	0	0	0	0	0	0	378	364	502	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	1	1	0	0	0	0	1	0	1
1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	15	24	19
1265	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	27	6	0	0	0	0	0	0
1266	2	3	0	0	6	4	0	2	0	1	0	1	0	1	3	0	0	0	0	0	0	19	7	13	0	0	1	156	22	35	18	7	41	2	4	0	1	65	3	1	0	1
1267	0	0	2	0	2	5	0	0	0	0	0	1	0	1	5	0	1	0	0	0	0	9	5	7	0	0	0	8	38	30	6	3	9	4	4	2	0	0	0	0	0	1
1268	0	0	0	0	3	3	2	3	1	1	0	0	1	10	6	0	0	0	0	0	0	0	0	0	1	5	5	0	0	0	4	2	23	10	7	2	0	0	0	3	12	10
1269	2	0	0	1	59	80	0	0	0	21	10	18	0	3	1	1	3	0	0	0	0	9	4	8	5	2	5	4	11	11	10	5	3	0	3	8	4	10	1	2	12	25
1270	5	4	0	0	16	21	0	0	0	15	9	8	1	0	0	1	0	1	3	0	3	3	10	3	1	2	1	2	0	4	0	1	2	0	0	0	0	0	0	0	0	0
1271	2	1	1	1	190	134	0	0	0	11	25	5	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0
1272	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	1	0	2	3	2	0	2	2	1	2	10	10
1273	1	0	1	1	4	0	0	1	1	3	0	0	0	1	2	1	1	0	0	0	0	0	0	0	23	12	12	34	23	26	30	21	31	3	5	0	1	3	0	1	2	2
1274	0	3	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	33	35	9	112	116	70	0	1	0	0	0	1
1275	1	2	2	0	11	10	0	0	0	10	8	9	0	0	0	2	0	0	0	0	0	0	0	2	9	10	15	1	2	5	4	5	7	1	5	0	0	0	0	0	0	0
1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	5	7	1	0	0	0	0	1	0	0	0	30	51	60
1277	3	1	1	0	1	1	0	1	0	0	0	1	9	14	8	0	0	0	0	0	0	1	0	0	1	0	0	6	10	2	23	13	17	13	10	8	0	1	0	0	0	2
1278	3	4	9	0	0	9	0	0	0	10	10	27	3	6	6	5	38	17	5	10	1	1	2	2	41	33	45	2114	2335	1561	116	193	86	56	84	86	3	5	3	1	5	159
1279	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	2	0	0	0	0	0	0	1	0	0	1	703	492	298	20	24	15	50	45	34	0	1	0	0	0	2
1280	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	9	10	1	4	3	3	4	3	0	1	0	1	0	6	3	4	3
1281	94	42	100	3	1268	1142	0	0	3	946	510	814	7	31	11	1	0	1	0	0	0	65	36	60	43	24	34	76	0	70	57	80	101	20	10	0	0	1	1	1	1	0
1282	0	0	0	2	1	3	0	0	0	0	0	0	9	16	8	1	0	0	0	0	0	1	1	0	0	0	0	4	4	4	2	4	8	1	1	1	0	0	2	1	1	2
1283	3	1	0	52	64	80	29	44	32	0	1	3	6	3	8	0	0	0	0	0	0	6	11	9	16	20	15	821	270	566	1330	1790	1534	2018	2049	1502	20	64	17	6	0	28
1284	1	0	0	0	9	5	0	1	0	0	0	0	0	0	1	0	0	1	2	1	2	23	12	21	0	0	0	11	15	14	3	3	24	3	5	1	1	0	0	4	0	4
1285	2	2	0	1	1	3	0	1	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	2	4	7	4	6	4	5	1	1	1	1	3	1
1286	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	16	12	2	2	1	6	1	0	0	0	0	0
1287	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	132	165	0	8	1	0	4	3	0	0	0	0	0	1	0
1288	0	0	0	0	0	1	1	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	10	11	5	7	6	11	0	2	0	0	0	0
1289	0	0	0	0	10	21	0	1	0	8	2	1	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	5	8	9	2	4	4	0	6	3	0	0	1	0	0	2
1290	1	4	7	2	1	0	0	1	0	8	1	13	0	0	1	0	1	1	0	0	0	0	9	15	1	0	1	4	94	123	121	165	93	24	42	82	2	0	0	0	0	49
