OTU	SHA1	Superkingdom	Phylum	Class	Order	Family	Genus	Species
626	a4b68c29f76e988f7b272092d5546291eb6f71c4	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Pseudoclavibacter	uncultured bacterium
627	a4c4b57b7684b3c3cc881e2198cc797c165603a2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Kiloniellaceae	Kiloniella	uncultured bacterium
628	a4de820c06a85ea8a33f25b25431fe240e835735	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Ambiguous_taxa
629	a559ad28e0824b69d6ddaaefba2bbd673a45b587	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	OM43 clade	uncultured bacterium
630	a619fee64427bf4e5fc4235abdc54682fe0a2355	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Candidatus Accumulibacter	Ambiguous_taxa
631	a6a197873533a32ffe2ab8ef9153698bb249e36e	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	KD3-10	uncultured bacterium	uncultured bacterium
632	a6d20c785da16faa5360f15265c6576c9019bee6	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	Ambiguous_taxa
633	a70eba108d701e404833305c3b3fb890ff63e841	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
634	a748dd7ea22b4c7f7b41d90a742ba3b967abdcf5	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Ambiguous_taxa
635	a77341d277030332246273e696fde536e59e5c69	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	TM146	uncultured bacterium	uncultured bacterium
636	a7e4794329edf24162c103f9a68b9453625009e2	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	uncultured bacterium
637	a80841cacf89f28ed3a26e0a2304dce4e00d3d13	Bacteria	Firmicutes	Clostridia	Halanaerobiales	ODP1230B8.23	uncultured bacterium	uncultured bacterium
638	a8f71f411ec852d9b185dee9038eb2d22ace364c	Bacteria	Verrucomicrobia	OPB35 soil group	Unknown Order	Unknown Family	Pedosphaera	Ambiguous_taxa
639	a8f827a0449cc36701d87bbec5afee51d1900e92	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	uncultured bacterium
640	a9140706a71adebbadb035a9b68ac3e1be863ec4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	uncultured Pseudomonadaceae bacterium
641	a9152da6155e0b80d047f69767c701ae23b6e58e	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	uncultured	Ambiguous_taxa
642	a9272b56a66eb6a13cf0ab6f8aed4d9e01de85ea	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	uncultured bacterium
643	a965276665f906f4c20e99e129f32a3ffda12ddc	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	Aquicella sp. LY80
644	a98cc64c16852464ebaae3cd20e8e7cc6bb525be	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Ambiguous_taxa
645	a9a5e509c7a9878478f675f3801b294ccf1c950a	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Edaphobacter	Edaphobacter sp. IMSNU JC2954
646	a9a70ce86bc181214de2fdc098d230d8bb0c2fab	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Kitasatospora	Ambiguous_taxa
647	a9c8c5c978faf413fecc7082d73c203abc2b9e28	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	JG34-KF-161	uncultured alpha proteobacterium	uncultured alpha proteobacterium
648	a9efcaf4bf588419cc16661993997797839701d6	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	uncultured	Ambiguous_taxa
649	a9f2272298fceb66da721bde060554a76fdd1f3c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Ambiguous_taxa
650	aa07c14c3ac4144505ab147cf24cda1ad4df5e1f	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured bacterium
651	aa72bbaff60ad15c56380899545f1e59d7e1a6fa	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Ambiguous_taxa
652	aa9a30336bc621db0e6a820c37f77333b3dbd0ef	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	uncultured bacterium
653	aac8341467cd8b1b5c38b1dbcb8a638f4ff96d01	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	uncultured	Ambiguous_taxa
654	ab48001e66011cbcd31245369539765500104793	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	uncultured	uncultured bacterium
655	abdb30ddc40241b4d686fc935e94bebba9a28e36	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Ambiguous_taxa
656	abef1f5c1abb717a4e629b0320cbf9f53a703f70	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Ambiguous_taxa
657	ac16cc8abb7af53e351750285ca83796144fd365	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Ambiguous_taxa
658	ac4ffd75b83340885a32f94c37b9c63d86c969d2	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter gracilis
659	ac8ebf1e20294a8e432804cd1abc9195211f4795	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Ambiguous_taxa
660	acc01a847466357325c1e38ed56a1c74c9ef84c9	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	uncultured	uncultured bacterium
661	ad9c25d8436c4f5298f1f2dbe94c845cb501175e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured Streptococcus sp.
662	adb6f8716b35b33aac22dc63b1b408f9898a8d6a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
663	add70234208c9c0b86fd239a352e89e41c75c8f9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Ambiguous_taxa
664	adeec70a46e219de87b98a2934e0712654ec90f9	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	uncultured alpha proteobacterium
665	adfc6f866a149c34d964a23d997133f5eb68a868	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured bacterium
666	ae946ccc9f54e2e71cc15ce9f47124764b0d2bcc	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Ambiguous_taxa
667	aec220bfbfa8c9bd97a36908d12b7b2e83d1811b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	uncultured	uncultured alpha proteobacterium
668	aef4d1b9b8797aed3e68bcbd245ebcdf24fa579b	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Ambiguous_taxa
669	af2cdc7e7e68fd242b53b909f8451e46ae0277ed	Bacteria	Verrucomicrobia	OPB35 soil group	uncultured Verrucomicrobia bacterium	uncultured Verrucomicrobia bacterium	uncultured Verrucomicrobia bacterium	uncultured Verrucomicrobia bacterium
670	af305a765d011d9a787c3caa794c5f201bf042a3	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	bacterium enrichment culture clone B61(2011)
671	af5a54f51374eb56e219eb3fed1f84e291e32bb8	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planomicrobium	Planococcus kazaiensis
672	b06691303d87c2c316ff165e5793087d3fa08c70	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Nevskiaceae	Hydrocarboniphaga	uncultured bacterium
673	b0dcf86ee53964c62b6758895372cf28d922b48f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Ambiguous_taxa
674	b10dc22cb0cb9c3560bcb3f0b45c08b0994672a8	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	uncultured actinobacterium
675	b14ee3d43d740c9111279ad368450eb9b16893db	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	Ambiguous_taxa
676	b17b8b21bed8e064c1c1d4727a4742a9848e66cd	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	uncultured bacterium
677	b18816a4a83aea76a6d2c954794b0b6f99c67de0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	Ambiguous_taxa
678	b1b2ba7d017aa58098a0fd18d5c96b1172be0f9b	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	uncultured bacterium
679	b1e7c1019b793fa326fec4f402d3c21cd2b2e7a0	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminivibrio	uncultured bacterium
680	b2678544db49be0b896c75ad07186b6372414b0d	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group	uncultured bacterium	uncultured bacterium
681	b27716189f422bc9add034e31955e9d3a8ded62e	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured	uncultured bacterium
682	b27c7dd9880e6d126c7e713f1c66deecade7f8dd	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
683	b289624808e2c4f5195f25b3ca47be31adfdcd4a	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	uncultured	uncultured Chitinophagaceae bacterium
684	b2cb757ad7cc8fda47958e028b3252f0cebdcae7	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Fibrella	uncultured soil bacterium
685	b2cfb7616dd7d49bfb42a5c853e0d6e072eab29d	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
686	b316d4cd727d56c44d351ee7689e4672f3493be5	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	uncultured bacterium
687	b3363a2e7c3ea452761ea55dddda97b63f719891	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	uncultured bacterium
688	b35cc2632d162f204323d6ebddbb65ea340bdcc3	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	uncultured bacterium
689	b36fdcf70310eb2fc564d8127aaad4c2751abad5	Bacteria	Planctomycetes	Phycisphaerae	CPla-3 termite group	uncultured planctomycete	uncultured planctomycete	uncultured planctomycete
690	b4234c40b57fbcf7ac052da72da16f39ae64c41a	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	uncultured bacterium
691	b481bf950a7ff2b1cb32197bf89b79c50ea6fb5f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	Ambiguous_taxa
692	b4942cbd6116f780cf5a875b8b758275aeb504e3	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	Acidibacter	Ambiguous_taxa
693	b4f4ee7f4bfb0e43b9b48cdaf2c580593dabad65	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	mixed culture bacterium J3-46
694	b59167b9616599b481d2673bd39e1f74b6e53d20	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	uncultured	uncultured bacterium
695	b5be5cdf390d990acf3761014b1fb0542b472e1e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Falsochrobactrum	Ambiguous_taxa
696	b5d09923399ec59ae5053517747cfb9e20964dcc	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS 17	uncultured bacterium	uncultured bacterium
697	b5dbc02ccd8b3e56d0e0acf7b1e6b16c08c19c24	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
698	b5e5513f293e758f3772819ad36e1ce955677060	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	Ambiguous_taxa
699	b60524fcc96c810695730d27a2e904b7094d5b92	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Ambiguous_taxa
700	b60ebcccc52630bbf2807fddc6b92ba46d5fddad	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Ambiguous_taxa
701	b676bb043ab28a2b237ea5eccb4996ca71e981e4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
702	b79a7e2ea166cf2106da4841b9707eb6162cd0b6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	uncultured	Acetobacteraceae bacterium MP03
703	b7d1a3768d4c3842267f70c511c67b4f3769e37f	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	uncultured	uncultured bacterium
704	b7d9ba82665ab9594f3f491be51735c9b728a1fc	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured Streptococcus sp.
705	b804cbdd6c93623fe8d0aa56ca4b253fc2b954ed	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured bacterium
706	b83bfbc55f64a3602b42fda62f9e8f25c377e4f9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. T92
707	b8874b07df731541566409fecacb0a9cf4ad0dba	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Ambiguous_taxa
708	b97aaa4a47634544632c726dc100453eaae665c1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter	uncultured bacterium
709	b98d073d9e3b9a85c75f9ecb9ce8a2e8fdf44804	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
710	b99744f9d1dd8d655377a06a62fcfef9c049e74e	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	uncultured bacterium
711	b99bfd3b31129a84fd84de0652b6c8432a356557	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	uncultured	uncultured bacterium	uncultured bacterium
712	b9d901310882a215a6759fd8adaa1e8900407bf4	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	uncultured bacterium
713	b9fa09413c2999ae4d5a792fecd555c2630f3611	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ambiguous_taxa	Ambiguous_taxa
714	ba4ff4deaeeeb1ce862ff48d40c64f8e81a063b5	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	uncultured	uncultured bacterium
715	ba9414e3b98360b76600f30c82ec03c75e4b0c44	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Rhizomicrobium	Ambiguous_taxa
716	bb028abfd3fca371f67ff2a58e81146d237c418d	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Tepidimonas	uncultured Tepidimonas sp.
717	bb073abaf130efb858175db026ec877fff54249f	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	Ambiguous_taxa
718	bb74603d90ba4f915d4fedd73e578cc765ba54cf	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	uncultured bacterium
719	bba128cbafa28c80cbff22fdeec629adee52f2c1	Bacteria	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
720	bbc10b5ac1c6a2aed24393b691a4834cd7f23c24	Bacteria	TM6 (Dependentiae)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
721	bc118bcc6a3f54c63e85d5ba7cc8bed8341883af	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Ambiguous_taxa	Ambiguous_taxa
722	bc2e81786901636b5fc67de1ca0251183942436e	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	Ambiguous_taxa
723	bc659f9be66e025bdf2365b8336dcf0946cbf480	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis
724	bc70b0ededfad64a5649a38c456ecb95ce8f6bb9	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechlorobacter	uncultured bacterium
725	bc9e5c588498e62548fa81610c2e6c12dcf4efaa	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	uncultured eubacterium WD2109
726	bd451cbd2fc2182261deff1e116261609b26cb6f	Bacteria	Actinobacteria	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica	Ambiguous_taxa
727	bd69309c1e1dff0ca75808802c1ef2306142ea6b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured Streptococcus sp.
728	bd9d118139403a7f48c220cf3c1ba81f01613598	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Ambiguous_taxa
729	bdbe13e426f96647743b63f198b605881ff48e81	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	uncultured bacterium
730	bdc9f04fe5d4c6474ec2882adb0207034df7010e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa
